iban,code_client,valorisation_en_cents
FR7330004801414227533047100,ON1339367,-409963
FR8430004859195615796187701,UM8891111,569280
FR6130004291640700071660301,UM8891111,434030
FR3630004480695330779797901,UM8891111,54482
FR0730004108773682317059001,UM8891111,42084
FR1730004615204248226970000,UM8891111,17225
FR8930004640204716559804301,HG4633083,335124
FR7930004612831210594332701,HG4633083,27476
FR0730004128693240875789000,HG4633083,-149697
FR9630004728770492202782800,VV0129651,311642
FR5930004284459822716634000,VV0129651,-59793
FR7530004820883410757131201,AA5277792,20691
FR3730004072193177673058600,KQ3120343,36322
FR3630004480694852620083201,KQ3120343,27298
FR3630004053093876545125101,KQ3120343,799159
FR0630004253451203931254701,KQ3120343,826845
FR4530004620433058608123301,HL3420211,2776
FR6330004071867037559847500,HL3420211,23568
FR2930004325279574603345701,QJ6115739,702917
FR8630004423879133016267500,QJ6115739,55761
FR9630004726811656561195201,PU1148756,-15322
FR1830004114906144725899001,JQ5765857,129482
FR1930004101573053008370101,JQ5765857,14450
FR9230004357308771726438500,JQ5765857,25582
FR9030004566770008429385800,JQ5765857,33224
FR4730004783982074717090701,HU1067087,99608
FR7830004343654497412364100,HU1067087,-279282
FR3130004753689230849104301,BJ7923118,17988
FR0330004035239650992767301,AT4715197,136509
FR4230004033859028554415800,AT4715197,182327
FR0430004431250748129022400,ZC9701945,30484
FR0730004128698730458262100,EL9210964,-11376
FR9630004726810760246643700,EL9210964,190884
FR3030004068629577483114900,PC1512822,9276
FR6430004728023030723076701,PC1512822,63273
FR1730004773342999820172101,PC1512822,81284
FR6030004733857035258632800,PC1512822,50913
FR5430004302379928326119800,HA4242022,-86242
FR4630004553937991221417801,HA4242022,-8285
FR0230004773801772594372500,ED9995372,547669
FR8730004625911843554171200,AW0610554,22541
FR2530004515701173159881701,AW0610554,148234
FR2430004913061049497131401,SP5884088,9939
FR8330004585437694540351301,NW1564146,79739
FR3830004809429415821282701,QA1645814,325843
FR5930004284458072785977900,NG8896934,-53916
FR2930004325271119037902601,WM3861918,127947
FR4530004620434756366581800,RT2119198,319738
FR6530004039881007939171301,DD6650861,-57659
FR2930004325276363811537801,DD6650861,22968
FR6430004539116642837634500,ZS3477727,27906
FR0930004412670184777241500,ZS3477727,38652
FR5730004686115944904209700,XY0673701,139455
FR4430004480545103318002401,KC9931926,1210
FR1830004114903469454612501,EU4148344,508767
FR7330004576454844771411301,EU4148344,42503
FR6130004083937583889999801,EU4148344,-95714
FR7330004576454050880836901,EU4148344,-219626
FR0330004001946477014770301,HN5154866,-50585
FR4330004382079581980402701,HN5154866,-162484
FR4830004028709124959782000,LQ1353730,-280380
FR6130004083937277075882401,LQ1353730,462914
FR2330004885645948323033900,LQ1353730,142066
FR9630004448698237668071700,VJ3812884,-460157
FR1530004383466305158887601,VJ3812884,447326
FR6430004539116634811893700,NQ6590446,51818
FR7930004809133908250120500,DK3075108,-115060
FR9030004132617940823738000,VN0071550,-18745
FR2430004913069188599627200,VN0071550,-84750
FR3630004469576288880453301,RW7010816,176706
FR7330004801410199176323600,RW7010816,-81825
FR4030004335012492627488000,UV9142901,30055
FR2330004885643268099031900,UV9142901,501196
FR2930004325279627422106300,YW8051209,179044
FR1830004114900393675679300,YW8051209,93291
FR7530004129459658597978400,RJ4672200,43712
FR1330004162200805910943900,ZM5810711,61502
FR5430004692899066672159001,ZM5810711,139023
FR1330004851316965910457900,GX8771316,-483502
FR1430004463153529778203501,PP4046470,24780
FR8230004305121092013548000,PP4046470,2071
FR4030004994427780785705300,OS4101333,47637
FR6930004681611821003696601,OS4101333,100908
FR7630004038526403218127901,OS4101333,36056
FR7730004819805309409209301,OS4101333,25083
FR2930004325278474075496400,LL2381491,18203
FR4230004671640372314236100,SZ9954012,1985
FR8830004374367553349176800,SZ9954012,-26159
FR1130004070168548044128501,SZ9954012,44335
FR0930004227831789531408700,SZ9954012,31201
FR1330004830250575993028600,RW3339851,550028
FR7130004648266058689929201,UB8102654,19922
FR5130004286443453087818700,UB8102654,868021
FR5930004298152798299430501,AP7581729,24708
FR9030004566773303854291401,AP7581729,34056
FR9430004319070839255580900,GK1233352,-95469
FR3330004450762854759268500,GK1233352,116463
FR6430004728027781164498600,GK1233352,-479917
FR1130004708648420800025500,NL1831088,38424
FR1330004443517674183949201,NL1831088,44086
FR5430004036943493374055800,NU3499068,38451
FR0530004870155199604132800,TO2638758,-7254
FR5430004692896160312213400,TO2638758,28834
FR1030004236743346471226301,OQ8635207,44977
FR0330004363058905367542601,TG8446261,828
FR7630004038527729484318400,TG8446261,27761
FR0530004870151262265426600,VG4096683,24648
FR4130004639375639175360300,VG4096683,431563
FR4030004994421474399075800,VG4096683,836857
FR9430004405569688967992700,VG4096683,-156138
FR0930004227830438763876801,JE4776463,-70823
FR3130004837549117201262901,JE4776463,24562
FR4630004553932544284669801,UG9695804,39776
FR2430004936090986326814001,UG9695804,27511
FR7230004078537438962897000,UG9695804,-83370
FR9230004357602249843878201,EJ9264212,30473
FR0430004916209313686799701,EJ9264212,508490
FR8430004859191762034251601,EJ9264212,31707
FR9830004359735166127833701,XK8600297,5388
FR7130004648266992764332300,ZF7359633,41559
FR7530004964107759457127100,ZF7359633,114146
FR8430004859193902027618900,ZF7359633,42481
FR0330004363050218560922400,ZF7359633,165769
FR9630004726813620740840900,JL5389091,-342692
FR8930004640203014711399300,PH6425959,43365
FR2730004088320062826060200,PH6425959,-269386
FR0330004001944576850640301,PH6425959,47262
FR9630004726814336285019600,CL8074114,22549
FR2930004299809653097171600,UL4747197,45461
FR6130004475982921256332400,UL4747197,29580
FR7330004866603989355992000,DC0352613,-280293
FR5430004117684406410412201,DC0352613,153576
FR1230004112781884633246201,ST8759840,-24650
FR0930004412676961627964901,CN8063415,30343
FR5430004117688874884126701,LG3133791,19368
FR8930004211192049285617900,LG3133791,21781
FR5430004302374313243659700,LG3133791,130621
FR9830004359732337522441800,LG3133791,19701
FR1230004350566444819103400,XK7493848,2633
FR5330004273432565197827601,XK7493848,107169
FR4630004553935224314505901,GO7731427,-43812
FR3430004324326948790712301,GO7731427,24055
FR8730004567286840568162901,GO7731427,29180
FR0930004227839538659516900,GO7731427,853855
FR4130004639375661191441701,PM5950574,10711
FR1730004139904466280021001,PM5950574,-162192
FR3530004209104500357354901,JT6202763,5535
FR3430004324324245523487501,JT6202763,43159
FR9630004726810917686421901,JT6202763,4621
FR7930004368574739683446401,SO6191056,-33064
FR2930004325272430928564001,SO6191056,71663
FR3130004753681928920120500,VJ8073628,31368
FR5430004085510045705609201,CB7301946,33843
FR3730004331654851752114700,CB7301946,93775
FR5430004089241633455313101,CB7301946,39553
FR4530004620431737413745601,TS7664262,404280
FR4030004523513701691643500,SS2098944,47409
FR3730004072193846685127801,DI2432117,-18972
FR2530004434020284362165901,DI2432117,-54250
FR0530004870158495733245700,DI2432117,48739
FR8830004443009305105456501,OA7054536,30824
FR9630004726819407048236000,TJ6627394,93143
FR5230004624442830120448600,NF5135351,-60803
FR4430004480543064758292301,NF5135351,34350
FR1330004162205172612097900,NF5135351,5748
FR0430004196565946294023901,YJ3036374,-78327
FR0930004227839848559219401,BS9576019,5774
FR5230004624447235006571201,BS9576019,-73085
FR5930004284451091348677200,HQ3936903,960911
FR0430004431250819855834901,HT1254696,190448
FR9230004591407854529316400,OA1278118,47628
FR7330004801414376875426101,OA1278118,12264
FR1330004162206745965786200,IG9923773,32576
FR0430004916204136488879301,IG9923773,48028
FR6330004071864311924428000,DS6783733,34924
FR7730004733892741274494101,DS6783733,2566
FR7230004078532917045485700,MI3772110,32649
FR3830004809422444139101801,ZJ3662041,569469
FR1830004114906872885411300,ZJ3662041,988176
FR9530004101674361036609300,XY2134553,8234
FR5430004692893077758560901,XY2134553,173127
FR6230004888352772486262300,PU2687963,1342
FR5430004692892231710941100,PU2687963,49489
FR0730004108772796029952400,GG0772141,-467129
FR9030004132618799867210101,WT7567993,162912
FR1030004236740592707535100,WT7567993,11843
FR1030004072908724876583701,WT7567993,-77232
FR3130004753682220442335901,EP7259069,38559
FR8230004020503979446637800,EP7259069,-192049
FR0630004253452530955833700,UZ4211073,177115
FR8730004631258258946535701,ML0995363,41850
FR0030004974759154767595901,ML0995363,908947
FR2330004885641069481906800,ML0995363,48964
FR9630004726817719278302601,GY7967967,1271
FR9230004357303308155125201,TJ7055425,-34369
FR4130004639378297225813801,EG4333564,61377
FR5430004302374116887499101,JO5862300,-13436
FR6330004071860774385204801,JO5862300,849713
FR4330004382074551414620201,PB8533728,111098
FR9830004333598749652084801,PB8533728,144655
FR1530004695948367443544501,VD3164386,-61540
FR8930004640203547755791100,VD3164386,87303
FR6430004539116285890348601,AX2396107,26580
FR1530004383469317972287401,VW3053647,53867
FR1330004443515845545321100,VW3053647,-12915
FR9630004523638769949202801,VW3053647,-58786
FR3930004121368060139917901,WB3751765,431684
FR1730004139909916215081301,YX6616871,-320469
FR7330004801418397431565600,YX6616871,-55261
FR5430004117687188606246301,YX6616871,78203
FR7530004820887013753084000,SK1808911,171287
FR6130004475988093374568000,BY9707733,27394
FR7230004193738797242234300,VX4493131,515850
FR7330004801419188963341101,VX4493131,-106590
FR1430004463154937949055301,DW0558874,44748
FR9630004448694992309897200,DW0558874,977389
FR4330004093106004712660000,ZK5249164,33527
FR4130004639372404502168500,ZK5249164,43158
FR0730004128697996659249900,QT2018512,153456
FR8930004211198770359436000,NZ8634644,799074
FR1030004118995268177096100,AV2738269,28159
FR2530004515709216373073301,AV2738269,42371
FR0330004035231861514450401,JT9104347,-294697
FR3430004044309628360521900,JT9104347,304525
FR0930004919731554532610901,MQ5211779,-16318
FR4930004919164160643905001,MQ5211779,875862
FR2530004515700578205754900,MQ5211779,46212
FR0430004431251400166545801,ZG9472343,209336
FR6530004039883020417408601,OQ6280494,2976
FR9030004566779585962328400,MY4326631,31771
FR7130004648260875329637501,MY4326631,14462
FR0930004412672494419132800,KO7562405,27664
FR1530004015131536571642001,KO7562405,46922
FR6730004992478566640722900,XZ0125293,46335
FR1730004391193902190923400,XZ0125293,21160
FR9630004728777136765498101,ZP0702888,200492
FR0030004974750809805265001,CU8243242,37208
FR1730004615200262560364600,CU8243242,869233
FR6730004392700619258807300,QY8365059,1470
FR2330004005441371098249500,QY8365059,-81660
FR4830004028703169865035401,QY8365059,13835
FR6030004733854420921142101,WT8690794,8945
FR5430004085514271195612800,OH5302477,39543
FR3430004044307109894741801,OH5302477,166495
FR2530004434020168342028001,SB6908815,166048
FR8730004567286366329570101,YA8288764,1848
FR4330004093100005034789301,YA8288764,19577
FR5430004692894360389870700,IZ6344439,10709
FR2330004005443095932215500,IZ6344439,144089
FR2430004936094019564443400,IH7307845,36938
FR6530004097698490182129500,IS8275001,-448970
FR6030004733851640058486900,IS8275001,-125673
FR7930004809136108352501200,KJ2904414,8989
FR5030004282911219063342901,HA7091426,168178
FR3130004837540197719281100,MY1583919,1099
FR2330004005449076016129001,AB8011114,83497
FR8930004211192773725697401,AB8011114,147356
FR4230004033857950179791101,AB8011114,166480
FR8230004851255648487739501,AB8011114,39954
FR7530004129456115351823601,KV5710953,637473
FR3830004809425346969099101,KV5710953,957660
FR1530004695949020905736101,AV4281873,44405
FR0230004898843003117992901,AV4281873,46993
FR0630004253456069988664600,AV4281873,198117
FR0330004035233959111400900,AV4281873,2610
FR8730004631258083545406000,AE5817009,43946
FR7030004407486774385985201,XN1195135,-72802
FR0430004916207523072764601,XN1195135,37928
FR5530004286812548785886701,XN1195135,-9666
FR0730004128696547368379600,XN1195135,-417632
FR4230004671641007396130100,CI6348817,-21446
FR0030004974758762132509300,JH9256673,-97218
FR8830004949598385297363400,JH9256673,25805
FR4730004749484201988196900,MA8754816,138994
FR2230004916332177298217501,MA8754816,-49874
FR7330004801419919799095201,IQ4495988,-276686
FR6030004733853522818822801,IQ4495988,5683
FR0830004072229444815988001,IQ4495988,-46436
FR7730004733894589395202400,HQ2288656,10336
FR9530004777953198955735000,EG5748171,1322
FR1530004015131933397932101,GH0699586,7166
FR1030004072909008219050601,GH0699586,12274
FR7130004111565322910809701,TV3494706,6615702
FR3830004809420731815715001,FF8638958,-9856
FR2530004434023270718328801,FF8638958,167348
FR5430004692897697031220600,JG6223106,-87950
FR2230004916338484162329801,MF6874098,-59487
FR9330004747697429131590800,MF6874098,-249986
FR5230004624441544621030700,MF6874098,46025
FR5330004273439023882748601,QJ8419201,10799
FR3130004753684912430872500,QJ8419201,-361292
FR4930004919169597595785500,QJ8419201,16235
FR0330004035238895889546600,ZL4584684,-219671
FR0430004916205317927847301,ZL4584684,90
FR7130004898539262011051100,MT9807056,32883
FR4630004553936258050529500,MT9807056,-82947
FR9030004566779015218919700,MT9807056,-83429
FR8530004079602414994337301,DI2810003,55644
FR0330004001943151259414001,YS1353473,-474705
FR1630004994636549810422200,YS1353473,15492
FR0530004870154194521878300,EL8124528,1630
FR0030004974753490582489901,EL8124528,40978
FR5330004273437497749440200,BY5583954,-67890
FR9230004357301377894623400,DL5139677,261565
FR8930004211198288235245301,DL5139677,9121
FR8930004211195435909031201,DL5139677,73175
FR1430004243329006753590401,DM3308803,-54994
FR0730004108771784367863101,DM3308803,7191
FR8530004972748337208793301,DM3308803,26825
FR6230004213094964340589500,MG3567072,109668
FR1730004391199811053725201,UX4456496,19154
FR2730004292403289737444800,WE3961838,-1344
FR0630004253458122709240400,WE3961838,38860
FR6230004888354387882154300,CE7307265,-71494
FR5530004286815386091640101,HW9792842,954231
FR5930004284452313520651500,EO4592035,17775
FR1030004072907898648997401,EO4592035,3709
FR9830004333591613950502200,YO1251312,12479
FR7630004038522226163208201,YO1251312,79987
FR4530004620436072703249801,WG3711648,42167
FR3830004809423364497439700,WG3711648,107083
FR1830004114904814098093501,WG3711648,17719
FR5430004302370641700316800,QK5453181,1366
FR6430004728026483986558900,HF4988815,-58715
FR5530004368816705273531000,HF4988815,24580
FR3630004480692264904146701,CK6536118,-50707
FR7130004111567149542088500,EH9534435,43804
FR7030004893744990389132000,KK8203814,27489
FR9430004405564214937590900,KK8203814,18158
FR9030004132616404190593100,BI7233739,593779
FR6030004583048743697825300,BI7233739,32210
FR0530004870150996774585501,MD7604165,4005
FR1930004101571960359245500,MD7604165,167286
FR7930004612835885184848301,MD7604165,-32913
FR5130004286440427170771501,SW2510870,9658943
FR4230004671646391644912701,SW2510870,16706
FR9230004357605777423433601,SW2510870,902697
FR5930004284459886705747800,GC7754393,84614
FR6930004548469157981802801,GC7754393,10287
FR3230004069066833786030000,WN8205589,279108
FR0930004858278217780685100,BM9860381,-61004
FR8430004859197917803065501,BH5101979,-70274
FR1130004574842234917195200,BH5101979,4418
FR1730004710512918393930900,LG1425624,1085
FR2930004325278100538114401,LG1425624,-92969
FR0330004363059789835703801,LG1425624,1641
FR5430004036945271397213001,HB5515894,22779
FR9430004405561896202994201,HB5515894,48196
FR3830004809425049119799800,UT9622471,41682
FR1330004162201926367159201,UT9622471,149970
FR9630004728771802139874501,UT9622471,31085
FR1330004830257905816987101,UT9622471,12954
FR8530004079600093676359500,VM8954812,100684
FR3730004331940928608754301,VM8954812,174012
FR5130004286441411119809301,MM1112717,115372
FR4630004174327771471609100,IV5264898,196958
FR4730004705807876210599001,IV5264898,31443
FR6330004560356377741010400,OI5110373,106142
FR7030004094585633657285401,CN5975934,578166
FR1430004243326112036633700,CN5975934,56143
